payment_type,customer_city,total_orders,total_customers
boleto,catende,1,1
boleto,catole do rocha,1,1
boleto,caturama,1,1
boleto,ceara-mirim,1,1
boleto,cedro do abaete,1,1
boleto,centenario,1,1
boleto,centenario do sul,1,1
boleto,ceres,1,1
boleto,cerrito,1,1
boleto,cerro grande,1,1
boleto,cerro grande do sul,1,1
boleto,chapada do norte,1,1
boleto,charrua,1,1
boleto,chiapetta,1,1
boleto,cicero dantas,1,1
boleto,cidade gaucha,1,1
boleto,ciriaco,1,1
boleto,cocal,1,1
boleto,cocal do sul,1,1
boleto,cocos,1,1
boleto,colider,1,1
boleto,colombia,1,1
boleto,colonia castrolanda,1,1
boleto,colonia jordaozinho,1,1
boleto,colonia vitoria,1,1
boleto,colorado do oeste,1,1
boleto,coluna,1,1
boleto,comendador levy gasparian,1,1
boleto,comercinho,1,1
boleto,conceicao de macabu,1,1
boleto,conceicao do castelo,1,1
boleto,conceicao do jacuipe,1,1
boleto,conceicao do rio verde,1,1
boleto,condor,1,1
boleto,coqueiro baixo,1,1
boleto,corbelia,1,1
boleto,cordeiros,1,1
boleto,coreau,1,1
boleto,coroaci,1,1
boleto,coroata,1,1
boleto,coronel sapucaia,1,1
boleto,corrego danta,1,1
boleto,corumba de goias,1,1
boleto,corumbaiba,1,1
boleto,corumbatai do sul,1,1
boleto,cosmorama,1,1
boleto,costa marques,1,1
boleto,cotipora,1,1
boleto,crisopolis,1,1
boleto,cristais,1,1
boleto,cristalandia,1,1
boleto,cristalia,1,1
boleto,cristopolis,1,1
boleto,croata,1,1
boleto,crucilandia,1,1
boleto,cruzeiro do iguacu,1,1
boleto,cumari,1,1
boleto,cunha pora,1,1
boleto,curuca,1,1
boleto,cururupu,1,1
boleto,delfinopolis,1,1
boleto,deodapolis,1,1
boleto,desterro do melo,1,1
boleto,diogo de vasconcelos,1,1
boleto,dobrada,1,1
boleto,doce grande,1,1
boleto,dois irmaos do buriti,1,1
boleto,dom eliseu,1,1
boleto,dom feliciano,1,1
boleto,dom joaquim,1,1
boleto,dom pedro,1,1
boleto,domingos martins,1,1
boleto,dona euzebia,1,1
boleto,dona francisca,1,1
boleto,doutor mauricio cardoso,1,1
boleto,doutor ulysses,1,1
boleto,duartina,1,1
boleto,echapora,1,1
boleto,edeia,1,1
boleto,elias fausto,1,1
boleto,eliseu martins,1,1
boleto,eloi mendes,1,1
boleto,eneas marques,1,1
boleto,engenheiro balduino,1,1
boleto,engenheiro beltrao,1,1
boleto,engenheiro passos,1,1
boleto,engenheiro paulo de frontin,1,1
boleto,entre rios,1,1
boleto,entre rios de minas,1,1
boleto,erebango,1,1
boleto,erico cardoso,1,1
boleto,erval grande,1,1
boleto,ervalia,1,1
boleto,esperantinopolis,1,1
boleto,espigao do oeste,1,1
boleto,esplanada,1,1
boleto,estiva,1,1
boleto,estiva gerbi,1,1
boleto,estrela do sul,1,1
boleto,eugenio de castro,1,1
boleto,extremoz,1,1
boleto,farol,1,1
boleto,fatima do sul,1,1
boleto,faxinalzinho,1,1
boleto,feliz deserto,1,1
boleto,fernando prestes,1,1
boleto,fervedouro,1,1
boleto,figueira,1,1
boleto,figueiropolis d'oeste,1,1
boleto,firminopolis,1,1
boleto,florai,1,1
boleto,florestal,1,1
boleto,floriano,1,1
boleto,florida paulista,1,1
boleto,formigueiro,1,1
boleto,formosa do oeste,1,1
boleto,fortuna,1,1
boleto,francisco badaro,1,1
boleto,francisco dantas,1,1
boleto,francisco sa,1,1
boleto,frei gaspar,1,1
boleto,frei lagonegro,1,1
boleto,frei martinho,1,1
boleto,fruta de leite,1,1
boleto,fundao,1,1
boleto,galia,1,1
boleto,gameleira,1,1
boleto,gastao vidigal,1,1
boleto,general salgado,1,1
boleto,getulina,1,1
boleto,girua,1,1
boleto,godoy moreira,1,1
boleto,goiana,1,1
boleto,goianapolis,1,1
boleto,goianinha,1,1
boleto,goncalves dias,1,1
boleto,gouveia,1,1
boleto,governador celso ramos,1,1
boleto,governador lindenberg,1,1
boleto,governador portela,1,1
boleto,grao mogol,1,1
boleto,grao para,1,1
boleto,groairas,1,1
boleto,grupiara,1,1
boleto,guadalupe,1,1
boleto,guamare,1,1
boleto,guamiranga,1,1
boleto,guara,1,1
boleto,guarabira,1,1
boleto,guaracai,1,1
boleto,guaraci,1,1
boleto,guarai,1,1
boleto,guaranta,1,1
boleto,guaranta do norte,1,1
boleto,guaratuba,1,1
boleto,guaruja do sul,1,1
boleto,guiricema,1,1
boleto,hidrolandia,1,1
boleto,hulha negra,1,1
boleto,iacanga,1,1
boleto,iaciara,1,1
boleto,iacri,1,1
boleto,iaras,1,1
boleto,ibarama,1,1
boleto,ibatiba,1,1
boleto,ibiai,1,1
boleto,ibiapina,1,1
boleto,ibiassuce,1,1
boleto,ibicarai,1,1
boleto,ibicare,1,1
boleto,ibipitanga,1,1
boleto,ibiracu,1,1
boleto,ibiraiaras,1,1
boleto,ibirarema,1,1
boleto,ibirataia,1,1
boleto,ibitiara,1,1
boleto,ibitira,1,1
boleto,ibitita,1,1
boleto,ibitiuva,1,1
boleto,icapui,1,1
boleto,icarai de minas,1,1
boleto,icaraima,1,1
boleto,ichu,1,1
boleto,ico,1,1
boleto,igaracu do tiete,1,1
boleto,igarassu,1,1
boleto,iguatama,1,1
boleto,ilhota,1,1
boleto,ilicinea,1,1
boleto,imaculada,1,1
boleto,imbe de minas,1,1
boleto,indianopolis,1,1
boleto,indiapora,1,1
boleto,inocencia,1,1
boleto,inubia paulista,1,1
boleto,ipaba,1,1
boleto,ipiau,1,1
boleto,ipigua,1,1
boleto,ipiranga,1,1
boleto,ipixuna do para,1,1
boleto,ipora,1,1
boleto,ipua,1,1
boleto,iracema,1,1
boleto,iramaia,1,1
boleto,irani,1,1
boleto,irara,1,1
boleto,iraucuba,1,1
boleto,irece,1,1
boleto,iretama,1,1
boleto,isaias coelho,1,1
boleto,ita,1,1
boleto,itaara,1,1
boleto,itaberai,1,1
boleto,itaicaba,1,1
boleto,itaipulandia,1,1
boleto,itaituba,1,1
boleto,itaja,1,1
boleto,itamarandiba,1,1
boleto,itamari,1,1
boleto,itaobim,1,1
boleto,itapaci,1,1
boleto,itapagipe,1,1
boleto,itapecerica,1,1
boleto,itaperucu,1,1
boleto,itapicuru,1,1
boleto,itapiranga,1,1
boleto,itapora,1,1
boleto,itatinga,1,1
boleto,itau de minas,1,1
boleto,itirapina,1,1
boleto,itiuba,1,1
boleto,itobi,1,1
boleto,ituacu,1,1
boleto,itubera,1,1
boleto,itueta,1,1
boleto,iuna,1,1
boleto,ivai,1,1
boleto,ivaipora,1,1
boleto,ivinhema,1,1
boleto,jabora,1,1
boleto,jaboti,1,1
boleto,jaboticatubas,1,1
boleto,jacaraci,1,1
boleto,jacarezinho,1,1
boleto,jaci,1,1
boleto,jacigua,1,1
boleto,jacuizinho,1,1
boleto,jacutinga,1,1
boleto,jaguaruna,1,1
boleto,jales,1,1
boleto,jandaira,1,1
boleto,janiopolis,1,1
boleto,japira,1,1
boleto,japuiba,1,1
boleto,japura,1,1
boleto,jaqueira,1,1
boleto,jaragua,1,1
boleto,jaraguari,1,1
boleto,jardim alegre,1,1
boleto,jardinopolis,1,1
boleto,jaua,1,1
boleto,jauru,1,1
boleto,jequitinhonha,1,1
boleto,jeronimo monteiro,1,1
boleto,joao alfredo,1,1
boleto,joao camara,1,1
boleto,joao dourado,1,1
boleto,joao ramalho,1,1
boleto,joaquim pires,1,1
boleto,jose boiteux,1,1
boleto,jose da penha,1,1
boleto,jose de freitas,1,1
boleto,juatuba,1,1
boleto,junco do serido,1,1
boleto,jundiai do sul,1,1
boleto,jupi,1,1
boleto,juripiranga,1,1
boleto,juruena,1,1
boleto,juscimeira,1,1
boleto,jussiape,1,1
boleto,juti,1,1
boleto,ladainha,1,1
boleto,ladario,1,1
boleto,lagoa,1,1
boleto,lagoa d'anta,1,1
boleto,lagoa do carro,1,1
boleto,lagoa dos gatos,1,1
boleto,lagoa dourada,1,1
boleto,lagoa salgada,1,1
boleto,lagoao,1,1
boleto,lajeado grande,1,1
boleto,lamim,1,1
boleto,laranjal do jari,1,1
boleto,lavinia,1,1
boleto,lavrinhas,1,1
boleto,leopoldo de bulhoes,1,1
boleto,leopolis,1,1
boleto,liberato salzano,1,1
boleto,liberdade,1,1
boleto,lidice,1,1
boleto,limoeiro do norte,1,1
boleto,lindoeste,1,1
boleto,livramento de nossa senhora,1,1
boleto,lucianopolis,1,1
boleto,luisburgo,1,1
boleto,lunardelli,1,1
boleto,lupercio,1,1
boleto,macaiba,1,1
boleto,macambara,1,1
boleto,macau,1,1
boleto,macedonia,1,1
boleto,machadinho d'oeste,1,1
boleto,macuco de minas,1,1
boleto,major porto,1,1
boleto,mallet,1,1
boleto,mambai,1,1
boleto,manaira,1,1
boleto,mandaguacu,1,1
boleto,mandirituba,1,1
boleto,manduri,1,1
boleto,mantenopolis,1,1
boleto,maracai,1,1
boleto,maragogi,1,1
boleto,maragogipe,1,1
boleto,maranguape,1,1
boleto,maravilhas,1,1
boleto,mari,1,1
boleto,mariano moro,1,1
boleto,mariapolis,1,1
boleto,marilena,1,1
boleto,mariopolis,1,1
boleto,maristela,1,1
boleto,marmeleiro,1,1
boleto,mata,1,1
boleto,mato leitao,1,1
boleto,mato verde,1,1
boleto,matoes,1,1
boleto,maurilandia,1,1
boleto,medicilandia,1,1
boleto,medina,1,1
boleto,meleiro,1,1
boleto,mendes pimentel,1,1
boleto,mendonca,1,1
boleto,meridiano,1,1
boleto,messias targino,1,1
boleto,miguelopolis,1,1
boleto,milha,1,1
boleto,mimoso do sul,1,1
boleto,minacu,1,1
boleto,minas do leao,1,1
boleto,minas novas,1,1
boleto,miraguai,1,1
boleto,mirandiba,1,1
boleto,mirandopolis,1,1
boleto,miravania,1,1
boleto,mirinzal,1,1
boleto,missal,1,1
boleto,moeda,1,1
boleto,moju,1,1
boleto,mojui dos campos,1,1
boleto,mombuca,1,1
boleto,moncao,1,1
boleto,mondai,1,1
boleto,monsenhor paulo,1,1
boleto,monte alegre de minas,1,1
boleto,monte azul,1,1
boleto,monte belo,1,1
boleto,monte belo do sul,1,1
boleto,monte formoso,1,1
boleto,monte santo,1,1
boleto,monte santo de minas,1,1
boleto,monteiro lobato,1,1
boleto,montividiu do norte,1,1
boleto,morada nova de minas,1,1
boleto,moreno,1,1
boleto,morpara,1,1
boleto,morretes,1,1
boleto,morro da fumaca,1,1
boleto,morro de sao paulo,1,1
boleto,morro do ferro,1,1
boleto,morro grande,1,1
boleto,morro redondo,1,1
boleto,morro vermelho,1,1
boleto,motuca,1,1
boleto,mucambo,1,1
boleto,mucuri,1,1
boleto,muqui,1,1
boleto,murutinga do sul,1,1
boleto,mutunopolis,1,1
boleto,natividade da serra,1,1
boleto,neropolis,1,1
boleto,nhandeara,1,1
boleto,nipoa,1,1
boleto,nobres,1,1
boleto,nossa senhora da gloria,1,1
boleto,nossa senhora das gracas,1,1
boleto,nossa senhora de lourdes,1,1
boleto,nova alvorada,1,1
boleto,nova araca,1,1
boleto,nova brescia,1,1
boleto,nova campina,1,1
boleto,nova canaa do norte,1,1
boleto,nova cantu,1,1
boleto,nova esperanca do sudoeste,1,1
boleto,nova europa,1,1
boleto,nova fatima,1,1
boleto,nova olinda do maranhao,1,1
boleto,nova padua,1,1
boleto,nova palma,1,1
boleto,nova redencao,1,1
boleto,nova resende,1,1
boleto,nova russas,1,1
boleto,nova santa rita,1,1
boleto,nova soure,1,1
boleto,nova trento,1,1
boleto,nova xavantina,1,1
boleto,novais,1,1
boleto,novo barreiro,1,1
boleto,novo lino,1,1
boleto,novo machado,1,1
boleto,novo mundo,1,1
boleto,novo oriente,1,1
boleto,novo oriente do piaui,1,1
boleto,novo progresso,1,1
boleto,novo repartimento,1,1
boleto,ocara,1,1
boleto,ocaucu,1,1
boleto,olho d'agua das cunhas,1,1
boleto,orleans,1,1
boleto,oscar bressane,1,1
boleto,ourem,1,1
boleto,ourilandia do norte,1,1
boleto,ouro preto do oeste,1,1
boleto,ouro verde,1,1
boleto,ouro verde do oeste,1,1
boleto,ouvidor,1,1
boleto,paco do lumiar,1,1
boleto,palma,1,1
boleto,palma sola,1,1
boleto,palmares do sul,1,1
boleto,palmeira d'oeste,1,1
boleto,palmeira das missoes,1,1
boleto,palmeiras,1,1
boleto,palmital de minas,1,1
boleto,palotina,1,1
boleto,panorama,1,1
boleto,paracuru,1,1
boleto,paraiba do sul,1,1
boleto,paraiso do sul,1,1
boleto,parana,1,1
boleto,paranaiguara,1,1
boleto,paranaita,1,1
boleto,paranapoema,1,1
boleto,parauna,1,1
boleto,paripiranga,1,1
boleto,parisi,1,1
boleto,passa tres,1,1
boleto,passagem franca,1,1
boleto,passo de torres,1,1
boleto,pastos bons,1,1
boleto,patis,1,1
boleto,pato bragado,1,1
boleto,patrocinio paulista,1,1
boleto,pau brasil,1,1
boleto,pau d'arco,1,1
boleto,pau dos ferros,1,1
boleto,paudalho,1,1
boleto,paula candido,1,1
boleto,pauliceia,1,1
boleto,paulistana,1,1
boleto,pedra,1,1
boleto,pedra do indaia,1,1
boleto,pedra menina,1,1
boleto,pedra preta,1,1
boleto,pedranopolis,1,1
boleto,pedregulho,1,1
boleto,pedrinopolis,1,1
boleto,pedro canario,1,1
boleto,pequi,1,1
boleto,pereiras,1,1
boleto,peri mirim,1,1
boleto,peritiba,1,1
boleto,perola,1,1
boleto,perola d'oeste,1,1
boleto,perola independente,1,1
boleto,pescador,1,1
boleto,picarra,1,1
boleto,piedade de caratinga,1,1
boleto,piedade do rio grande,1,1
boleto,piedade dos gerais,1,1
boleto,pien,1,1
boleto,pimenta,1,1
boleto,pimenta bueno,1,1
boleto,pindare mirim,1,1
boleto,pindorama do tocantins,1,1
boleto,pindoretama,1,1
boleto,pinheiros,1,1
boleto,pinhotiba,1,1
boleto,piquete,1,1
boleto,piracuruca,1,1
boleto,pirajui,1,1
boleto,piranhas,1,1
boleto,pirapetinga,1,1
boleto,pirapora do bom jesus,1,1
boleto,piratini,1,1
boleto,piratininga,1,1
boleto,piratuba,1,1
boleto,pirauba,1,1
boleto,pirenopolis,1,1
boleto,pires do rio,1,1
boleto,piripiri,1,1
boleto,placas,1,1
boleto,planaltina de goias,1,1
boleto,planaltina do parana,1,1
boleto,pocinhos,1,1
boleto,pocoes,1,1
boleto,pojuca,1,1
boleto,polo petroquimico de triunfo,1,1
boleto,poloni,1,1
boleto,pombos,1,1
boleto,pongai,1,1
boleto,pontalinda,1,1
boleto,pontes e lacerda,1,1
boleto,ponto do marambaia,1,1
boleto,ponto dos volantes,1,1
boleto,porciuncula,1,1
boleto,portela,1,1
boleto,portelandia,1,1
boleto,porto alegre do norte,1,1
boleto,porto calvo,1,1
boleto,porto esperidiao,1,1
boleto,porto firme,1,1
boleto,porto grande,1,1
boleto,porto murtinho,1,1
boleto,porto trombetas,1,1
boleto,posse,1,1
boleto,potim,1,1
boleto,potirendaba,1,1
boleto,pouso novo,1,1
boleto,prado,1,1
boleto,prados,1,1
boleto,pranchita,1,1
boleto,pratapolis,1,1
boleto,presidente castello branco,1,1
boleto,presidente getulio,1,1
boleto,presidente janio quadros,1,1
boleto,presidente kubitschek,1,1
boleto,presidente lucena,1,1
boleto,presidente nereu,1,1
boleto,presidente olegario,1,1
boleto,presidente tancredo neves,1,1
boleto,progresso,1,1
boleto,propria,1,1
boleto,prudente de morais,1,1
boleto,prudentopolis,1,1
boleto,pugmil,1,1
boleto,pureza,1,1
boleto,putinga,1,1
boleto,quadra,1,1
boleto,quatigua,1,1
boleto,queimadas,1,1
boleto,queixada,1,1
boleto,queluz,1,1
boleto,quijingue,1,1
boleto,quilombo,1,1
boleto,quitandinha,1,1
boleto,quixere,1,1
boleto,rainha do mar,1,1
boleto,rancho queimado,1,1
boleto,raposos,1,1
boleto,rechan,1,1
boleto,remanso,1,1
boleto,renascenca,1,1
boleto,resende costa,1,1
boleto,reserva,1,1
boleto,restinga seca,1,1
boleto,riachinho,1,1
boleto,riacho de santana,1,1
boleto,rianapolis,1,1
boleto,ribeira do pombal,1,1
boleto,ribeirao,1,1
boleto,ribeirao claro,1,1
boleto,ribeirao do sul,1,1
boleto,ribeirao vermelho,1,1
boleto,ribeiro junqueira,1,1
boleto,ribeiropolis,1,1
boleto,rifaina,1,1
boleto,rio azul,1,1
boleto,rio branco do sul,1,1
boleto,rio casca,1,1
boleto,rio das antas,1,1
boleto,rio das flores,1,1
boleto,rio do antonio,1,1
boleto,rio do campo,1,1
boleto,rio espera,1,1
boleto,rio formoso,1,1
boleto,rio grande do piaui,1,1
boleto,rio largo,1,1
boleto,rio manso,1,1
boleto,rio paranaiba,1,1
boleto,rio pardo,1,1
boleto,rio pardo de minas,1,1
boleto,rio piracicaba,1,1
boleto,rio pomba,1,1
boleto,rio real,1,1
boleto,riolandia,1,1
boleto,riqueza,1,1
boleto,rodeio,1,1
boleto,rodeiro,1,1
boleto,rodelas,1,1
boleto,romaria,1,1
boleto,roncador,1,1
boleto,rondon,1,1
boleto,rosario,1,1
boleto,roseira,1,1
boleto,rubelita,1,1
boleto,rubiacea,1,1
boleto,rubiataba,1,1
boleto,ruy barbosa,1,1
boleto,sabaudia,1,1
boleto,sabinopolis,1,1
boleto,salesopolis,1,1
boleto,salinas da margarida,1,1
boleto,salobro,1,1
boleto,saltinho,1,1
boleto,salto do ceu,1,1
boleto,salto do jacui,1,1
boleto,sambaiba,1,1
boleto,sanga puita,1,1
boleto,santa amelia,1,1
boleto,santa barbara d oeste,1,1
boleto,santa barbara do sul,1,1
boleto,santa brigida,1,1
boleto,santa clara do sul,1,1
boleto,santa cruz,1,1
boleto,santa cruz da conceicao,1,1
boleto,santa cruz de goias,1,1
boleto,santa cruz de minas,1,1
boleto,santa cruz de salinas,1,1
boleto,santa cruz do piaui,1,1
boleto,santa fe,1,1
boleto,santa fe de goias,1,1
boleto,santa filomena,1,1
boleto,santa helena de goias,1,1
boleto,santa luzia do parua,1,1
boleto,santa margarida,1,1
boleto,santa maria da serra,1,1
boleto,santa maria de itabira,1,1
boleto,santa maria do para,1,1
boleto,santa rita do passa quatro,1,1
boleto,santa rosa de lima,1,1
boleto,santa tereza do oeste,1,1
boleto,santa terezinha,1,1
boleto,santaluz,1,1
boleto,santana de pirapama,1,1
boleto,santana do acarau,1,1
boleto,santana do capivari,1,1
boleto,santana do cariri,1,1
boleto,santana do ipanema,1,1
boleto,santana do mundau,1,1
boleto,santo amaro,1,1
boleto,santo amaro das brotas,1,1
boleto,santo antonio da alegria,1,1
boleto,santo antonio da platina,1,1
boleto,santo antonio do amparo,1,1
boleto,santo antonio do descoberto,1,1
boleto,santo antonio do itambe,1,1
boleto,santo antonio do jardim,1,1
boleto,santo antonio do leste,1,1
boleto,santo antonio do leverger,1,1
boleto,santo antonio do palma,1,1
boleto,santo antonio do sudoeste,1,1
boleto,santo eduardo,1,1
boleto,santo expedito do sul,1,1
boleto,sao benedito,1,1
boleto,sao bento,1,1
boleto,sao borja,1,1
boleto,sao bras do suacui,1,1
boleto,sao domingos,1,1
boleto,sao domingos das dores,1,1
boleto,sao domingos do maranhao,1,1
boleto,sao domingos do sul,1,1
boleto,sao felix,1,1
boleto,sao felix do xingu,1,1
boleto,sao francisco do brejao,1,1
boleto,sao francisco do conde,1,1
boleto,sao francisco do guapore,1,1
boleto,sao gabriel do oeste,1,1
boleto,sao geraldo,1,1
boleto,sao geraldo da piedade,1,1
boleto,sao goncalo do abaete,1,1
boleto,sao goncalo do rio preto,1,1
boleto,sao joao das missoes,1,1
boleto,sao joao de iracema,1,1
boleto,sao joao de pirabas,1,1
boleto,sao joao do paraiso,1,1
boleto,sao joao do sul,1,1
boleto,sao joao do triunfo,1,1
boleto,sao joao evangelista,1,1
boleto,sao jorge,1,1
boleto,sao jorge do oeste,1,1
boleto,sao jose da barra,1,1
boleto,sao jose da boa vista,1,1
boleto,sao jose da lapa,1,1
boleto,sao jose da tapera,1,1
boleto,sao jose do barreiro,1,1
boleto,sao jose do calcado,1,1
boleto,sao jose do goiabal,1,1
boleto,sao jose do norte,1,1
boleto,sao lourenco da mata,1,1
boleto,sao lourenco do piaui,1,1
boleto,sao luis do quitunde,1,1
boleto,sao luiz do norte,1,1
boleto,sao martinho,1,1
boleto,sao miguel do gostoso,1,1
boleto,sao miguel do iguacu,1,1
boleto,sao paulo das missoes,1,1
boleto,sao pedro da agua branca,1,1
boleto,sao pedro de alcantara,1,1
boleto,sao pedro do butia,1,1
boleto,sao pedro do ivai,1,1
boleto,sao roque de minas,1,1
boleto,sao roque do canaa,1,1
boleto,sao sebastiao da boa vista,1,1
boleto,sao sebastiao da grama,1,1
boleto,sao sebastiao da serra,1,1
boleto,sao sebastiao do alto,1,1
boleto,sao sebastiao do rio verde,1,1
boleto,sao thome das letras,1,1
boleto,sao tiago,1,1
boleto,sao tome,1,1
boleto,sao valentim,1,1
boleto,sao vendelino,1,1
boleto,sao vicente ferrer,1,1
boleto,sape,1,1
boleto,sapeacu,1,1
boleto,sapezal,1,1
boleto,sarutaia,1,1
boleto,satubinha,1,1
boleto,saudade do iguacu,1,1
boleto,sebastiao leal,1,1
boleto,seberi,1,1
boleto,segredo,1,1
boleto,senador cortes,1,1
boleto,senador firmino,1,1
boleto,senges,1,1
boleto,senhora dos remedios,1,1
boleto,serra azul de minas,1,1
boleto,serra bonita,1,1
boleto,serra do ramalho,1,1
boleto,serra do salitre,1,1
boleto,serra dos aimores,1,1
boleto,serra dourada,1,1
boleto,serrita,1,1
boleto,serro,1,1
boleto,severinia,1,1
boleto,sideropolis,1,1
boleto,silva jardim,1,1
boleto,silvania,1,1
boleto,silvanopolis,1,1
boleto,silvianopolis,1,1
boleto,simao dias,1,1
boleto,simoes filho,1,1
boleto,simonesia,1,1
boleto,simplicio mendes,1,1
boleto,siqueira campos,1,1
boleto,sobralia,1,1
boleto,socorro,1,1
boleto,soledade,1,1
boleto,sombrio,1,1
boleto,sud mennucci,1,1
boleto,suzanapolis,1,1
boleto,tabatinga,1,1
boleto,tabira,1,1
boleto,tabocas do brejo velho,1,1
boleto,taboquinhas,1,1
boleto,tabuleiro,1,1
boleto,tacuru,1,1
boleto,taguatinga,1,1
boleto,tailandia,1,1
boleto,tamandare,1,1
boleto,tanhacu,1,1
boleto,tanque novo,1,1
boleto,tapurah,1,1
boleto,taquarivai,1,1
boleto,taquarucu do sul,1,1
boleto,tarabai,1,1
boleto,taua,1,1
boleto,tavares,1,1
boleto,teolandia,1,1
boleto,terenos,1,1
boleto,terra boa,1,1
boleto,terra de areia,1,1
boleto,terra nova do norte,1,1
boleto,terra rica,1,1
boleto,tibagi,1,1
boleto,timbe do sul,1,1
boleto,tiradentes,1,1
boleto,tiradentes do sul,1,1
boleto,tiros,1,1
boleto,tocantinopolis,1,1
boleto,tocos do moji,1,1
boleto,tomazina,1,1
boleto,tome-acu,1,1
boleto,trabiju,1,1
boleto,tracuateua,1,1
boleto,trairi,1,1
boleto,trajano de moraes,1,1
boleto,travessao,1,1
boleto,travesseiro,1,1
boleto,tres arroios,1,1
boleto,tres barras,1,1
boleto,tres coroas,1,1
boleto,treviso,1,1
boleto,trombudo central,1,1
boleto,tucano,1,1
boleto,tucuma,1,1
boleto,tucunduva,1,1
boleto,tunas do parana,1,1
boleto,tupancireta,1,1
boleto,tupandi,1,1
boleto,tuparendi,1,1
boleto,tuparetama,1,1
boleto,tupi paulista,1,1
boleto,turvolandia,1,1
boleto,uaua,1,1
boleto,ubai,1,1
boleto,ubaitaba,1,1
boleto,ubajara,1,1
boleto,ubaporanga,1,1
boleto,ubata,1,1
boleto,uchoa,1,1
boleto,uibai,1,1
boleto,umburanas,1,1
boleto,uniao da serra,1,1
boleto,uniao do oeste,1,1
boleto,uniao do sul,1,1
boleto,upanema,1,1
boleto,urandi,1,1
boleto,urania,1,1
boleto,uruara,1,1
boleto,uruburetama,1,1
boleto,urucuca,1,1
boleto,urucurituba,1,1
